Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
85,95.0,3,3.0,0,3.0,6,1330000.0,0,4,0,1,1,0,2.0
105,130.0,3,6.0,0,4.0,7,1947000.0,0,13,0,1,0,0,2.0
80,100.0,3,10.0,0,25.0,7,1689000.0,0,10,0,1,0,0,1.0
80,100.0,3,4.0,0,1.0,7,1420000.0,0,4,1,1,0,0,2.0
85,125.0,3,0.0,0,7.5,7,2379000.0,0,8,1,0,0,0,2.0
100,135.0,4,0.5,0,0.0,7,2250000.0,0,6,0,1,0,0,1.0
90,110.0,3,10.0,0,18.0,7,1380000.0,0,10,1,1,0,0,1.0
200,250.0,6,3.0,0,0.0,7,6490000.0,0,13,0,1,0,0,3.0
125,165.0,4,6.0,0,0.0,7,2990000.0,0,14,0,1,0,0,2.0
105,170.0,4,5.0,0,4.0,7,2150000.0,0,14,0,1,1,0,2.0
130,175.0,4,8.0,0,18.0,7,2750000.0,0,9,0,1,1,0,1.0
85,100.0,3,8.0,0,2.0,6,1100000.0,0,3,1,1,0,0,2.0
85,92.0,3,0.5,0,7.5,7,1250000.0,0,14,0,1,0,0,1.0
125,140.0,4,6.0,1,25.0,6,1770000.0,0,11,0,1,0,0,1.0
135,175.0,4,4.0,0,25.0,7,1580000.0,0,11,0,1,1,0,1.0
105,155.0,4,5.0,0,0.0,7,2200000.0,0,5,0,1,0,0,1.0
45,60.0,2,8.0,0,0.0,6,840000.0,0,12,0,0,0,0,1.0
115,145.0,4,2.0,0,4.0,6,1510000.0,0,8,0,0,0,0,2.0
130,160.0,4,10.0,0,7.5,7,4500000.0,0,10,0,1,0,0,2.0
150,165.0,4,5.0,0,4.0,7,2850000.0,0,10,0,1,0,0,2.0
100,110.0,4,8.0,0,2.0,7,1850000.0,0,11,0,1,0,0,2.0
75,90.0,3,11.0,0,2.0,7,2275000.0,0,13,1,1,0,0,1.0
109,110.0,4,9.0,1,18.0,7,1650000.0,0,12,0,0,0,1,1.0
85,110.0,3,6.0,0,0.0,7,1150000.0,0,9,0,0,1,0,1.0
190,230.0,5,13.0,0,7.5,7,4150000.0,0,14,0,1,0,0,2.0
130,160.0,4,10.0,0,7.5,7,2940000.0,0,3,0,1,0,0,1.0
88,95.0,3,1.0,0,7.5,7,1325000.0,0,12,0,0,0,0,2.0
200,240.0,5,7.0,0,7.5,9,9000000.0,0,14,0,1,1,0,2.0
90,110.0,3,5.0,0,4.0,6,1450000.0,0,12,1,0,0,0,2.0
100,115.0,3,10.0,0,2.0,7,2200000.0,0,11,0,1,0,0,2.0
115,120.0,4,1.0,0,7.5,7,2700000.0,0,10,0,1,0,0,1.0
140,160.0,4,13.0,0,7.5,7,2550000.0,0,3,0,1,0,0,2.0
140,170.0,4,6.0,0,18.0,6,2840000.0,0,14,0,1,1,0,2.0
130,140.0,4,2.0,0,18.0,6,2040000.0,0,10,0,1,1,0,1.0
180,220.0,5,3.0,0,18.0,7,4680000.0,0,10,0,1,1,0,2.0
185,200.0,4,5.0,0,25.0,7,2000000.0,0,9,0,1,0,0,1.0
90,110.0,3,1.0,0,0.0,7,2099000.0,0,6,0,0,1,0,2.0
90,120.0,3,2.0,0,2.0,7,1725000.0,0,11,0,0,0,0,1.0
160,190.0,5,2.0,0,7.5,7,2900000.0,0,9,0,0,1,0,2.0
120,130.0,3,8.0,0,7.5,8,2150000.0,0,11,1,1,0,0,1.0
80,100.0,2,1.0,0,4.0,6,1450000.0,0,12,0,0,0,0,1.0
90,100.0,3,7.0,0,7.5,7,1650000.0,0,9,0,1,0,0,1.0
115,125.0,4,7.0,0,7.5,7,1425000.0,0,13,0,1,0,0,1.0
90,100.0,3,1.0,0,7.5,7,1350000.0,0,8,0,1,0,0,1.0
95,105.0,3,8.0,0,0.0,7,1675000.0,0,15,0,1,0,0,1.0
40,45.0,2,1.0,0,0.0,6,1450000.0,0,5,0,1,0,0,1.0
90,120.0,3,1.0,0,0.0,7,1960000.0,0,10,0,1,0,0,1.0
90,110.0,3,0.5,0,7.5,7,1875000.0,0,7,1,0,1,0,1.0
70,90.0,3,0.0,0,0.0,3,1280000.0,0,11,0,0,0,0,1.0
100,120.0,3,1.0,0,7.5,6,1665000.0,0,13,0,0,1,0,1.0
130,170.0,4,3.0,0,0.0,7,1675000.0,0,8,0,0,1,0,2.0
45,55.0,2,0.5,0,0.0,7,759000.0,0,8,0,0,1,0,1.0
114,130.0,4,2.0,0,2.0,7,2000000.0,0,2,0,1,0,0,2.0
205,220.0,5,0.5,0,2.0,7,3250000.0,1,5,0,1,1,0,2.0
98,110.0,3,0.5,0,0.0,7,1580000.0,1,5,0,1,1,0,1.0
50,55.0,2,4.0,1,2.0,7,1300000.0,1,5,1,0,0,0,1.0
180,210.0,5,3.0,0,1.0,7,3125000.0,1,8,0,0,1,0,2.0
98,115.0,3,4.0,0,0.0,7,1850000.0,1,5,0,1,0,0,1.0
150,165.0,4,6.0,0,0.0,7,1755000.0,1,7,0,0,1,0,2.0
90,100.0,3,2.0,0,0.0,7,2000000.0,1,3,0,0,1,0,1.0
110,125.0,4,1.0,0,0.0,7,1850000.0,1,4,0,1,1,0,1.0
200,220.0,5,5.0,0,13.0,7,1920000.0,1,8,0,1,0,0,2.0
140,152.0,4,2.0,0,7.5,7,1820000.0,1,8,0,0,0,0,2.0
110,125.0,3,6.0,0,7.5,7,1100000.0,1,7,1,0,0,0,1.0
115,125.0,3,2.0,0,4.0,7,1700000.0,1,4,0,0,1,0,1.0
90,110.0,3,3.0,0,1.0,7,1615000.0,1,3,0,0,1,0,1.0
200,220.0,5,2.0,0,7.5,7,2850000.0,1,7,0,0,1,0,2.0
110,120.0,3,1.0,1,1.0,7,1570000.0,1,4,0,0,0,0,1.0
190,200.0,4,2.0,0,7.5,7,2550000.0,1,5,0,0,0,0,2.0
165,177.0,4,3.0,0,1.0,7,1800000.0,1,5,0,0,0,0,2.0
125,135.0,4,1.0,0,18.0,7,3500000.0,1,2,0,0,0,1,1.0
142,155.0,4,2.0,1,1.0,7,2550000.0,1,5,0,0,0,0,1.0
150,165.0,4,3.0,0,0.0,7,2050000.0,1,5,0,0,1,0,1.0
140,150.0,4,2.0,0,2.0,7,2100000.0,1,5,0,0,0,0,1.0
165,180.0,5,3.0,0,7.5,7,2530000.0,1,5,0,0,0,0,2.0
150,168.0,4,4.0,0,0.0,7,2285000.0,1,6,0,0,1,0,2.0
195,220.0,5,2.0,0,0.0,7,2950000.0,1,6,0,0,1,0,2.0
120,130.0,4,4.0,0,18.0,7,1950000.0,2,4,0,1,1,0,1.0
65,70.0,2,5.0,1,7.5,7,1000000.0,2,6,0,0,0,1,2.0
70,75.0,3,4.0,1,7.5,7,1180000.0,2,4,1,1,0,0,1.0
95,100.0,3,-1.0,0,25.0,7,675000.0,2,5,1,0,0,1,1.0
60,70.0,2,0.0,1,7.5,9,750000.0,2,5,0,0,1,0,1.0
70,85.0,3,1.0,0,7.5,7,2400000.0,2,6,1,1,0,0,1.0
115,125.0,4,5.0,0,7.5,7,2250000.0,2,6,0,1,0,0,1.0
76,85.0,3,2.0,0,4.0,7,1500000.0,2,4,1,0,0,0,1.0
105,115.0,3,1.0,0,25.0,7,2000000.0,2,4,0,0,0,0,1.0
118,145.0,4,1.0,0,0.0,7,2350000.0,2,4,0,0,1,0,2.0
175,190.0,5,9.0,0,0.0,7,3490000.0,2,10,0,1,0,0,2.0
135,136.0,5,6.0,0,0.0,8,1990000.0,2,7,0,0,0,0,3.0
40,41.0,2,2.0,0,0.0,7,1760000.0,2,5,0,0,0,0,1.0
210,360.0,6,3.0,0,3.0,8,8500000.0,2,11,0,0,0,0,3.0
170,180.0,5,4.0,0,1.0,7,3375000.0,2,11,0,0,0,1,2.0
145,160.0,5,4.0,0,13.0,9,2800000.0,2,4,1,1,0,0,2.0
115,125.0,4,3.0,0,13.0,7,2320000.0,2,4,1,1,0,0,1.0
300,320.0,6,1.0,1,7.5,12,3200000.0,2,2,0,1,0,0,2.0
120,125.0,4,2.0,0,0.0,7,2900000.0,2,4,0,1,0,0,2.0
125,130.0,4,4.0,0,13.0,4,2600000.0,2,6,1,1,0,0,1.0
38,39.0,2,1.0,0,0.0,3,310000.0,2,1,0,1,1,1,1.0
110,115.0,4,4.0,0,25.0,7,1480000.0,2,5,1,0,0,0,1.0
110,115.0,4,3.0,0,13.0,7,1950000.0,2,4,1,1,0,0,1.0
94,95.0,3,0.0,0,18.0,7,1100000.0,2,3,0,1,0,0,1.0
55,60.0,2,4.0,1,4.0,7,810000.0,2,4,0,1,0,0,1.0
55,60.0,3,3.0,1,4.0,7,900000.0,2,4,0,1,1,0,1.0
120,125.0,4,5.0,0,13.0,4,900000.0,2,5,1,1,1,0,1.0
110,115.0,4,-2.0,0,7.5,7,2450000.0,2,3,1,1,0,0,1.0
155,165.0,5,2.0,0,0.0,7,3900000.0,2,3,0,1,1,0,2.0
125,135.0,4,2.0,0,0.0,7,3000000.0,2,3,0,1,1,0,2.0
75,80.0,3,2.0,0,0.0,7,1800000.0,2,3,0,1,0,0,1.0
182,200.0,5,7.0,0,4.0,8,5250000.0,2,8,0,1,0,0,2.0
130,140.0,4,1.0,0,7.5,4,2950000.0,2,5,1,0,0,0,2.0
90,110.0,3,4.0,0,7.5,4,1825000.0,2,5,1,0,0,0,1.0
166,466.0,5,0.5,0,25.0,7,2000000.0,2,2,0,1,0,0,1.0
166,466.0,5,2.0,0,25.0,7,2000000.0,2,2,0,1,0,0,1.0
130,135.0,4,2.0,0,7.5,4,2725000.0,2,5,0,0,0,1,1.0
55,60.0,2,4.0,0,7.5,7,890000.0,2,5,1,0,1,0,1.0
115,120.0,4,4.0,0,18.0,7,1550000.0,2,4,1,1,0,0,1.0
140,150.0,5,2.0,0,7.5,4,3550000.0,2,4,0,1,0,0,1.0
120,130.0,4,4.0,0,13.0,7,2250000.0,2,4,0,1,0,0,1.0
170,180.0,5,3.0,0,0.0,4,5150000.0,2,6,0,0,0,0,2.0
100,110.0,3,1.0,0,25.0,7,875000.0,2,2,0,0,0,0,1.0
90,95.0,4,0.0,0,25.0,7,785000.0,2,4,0,1,0,0,1.0
170,180.0,5,7.0,0,1.0,7,4500000.0,2,11,0,0,0,1,2.0
105,115.0,4,3.0,0,2.0,12,2900000.0,2,4,1,1,0,0,2.0
115,120.0,4,1.0,0,7.5,7,2300000.0,2,3,0,0,0,0,1.0
85,90.0,3,0.5,0,7.5,7,2050000.0,2,4,1,1,0,0,1.0
150,180.0,7,3.0,0,7.5,7,2600000.0,2,3,0,0,0,0,2.0
120,130.0,4,0.0,1,4.0,7,2500000.0,2,4,0,0,0,0,2.0
135,150.0,4,4.0,0,18.0,7,2250000.0,2,4,0,0,1,1,2.0
220,250.0,9,6.0,0,13.0,4,4500000.0,2,6,1,1,1,0,3.0
73,74.0,5,1.0,0,18.0,7,1850000.0,2,2,0,0,1,0,1.0
125,130.0,4,5.0,0,25.0,7,1600000.0,2,5,0,1,1,0,1.0
40,50.0,2,4.0,0,0.0,7,810000.0,2,4,0,0,1,0,1.0
90,105.0,3,0.5,0,7.5,7,2150000.0,2,4,0,1,0,0,2.0
130,145.0,4,3.0,0,0.0,7,1650000.0,2,3,0,0,0,1,2.0
100,110.0,4,3.0,0,25.0,7,1700000.0,2,5,0,1,0,0,1.0
120,145.0,4,2.0,0,2.0,7,2200000.0,2,7,0,1,1,0,1.0
125,140.0,4,0.0,0,13.0,7,1790000.0,2,3,1,0,0,0,1.0
100,110.0,3,4.0,0,7.5,4,2300000.0,2,4,0,0,0,1,1.0
110,120.0,4,3.0,0,0.0,11,3000000.0,2,3,0,1,0,1,1.0
155,160.0,5,5.0,0,7.5,7,4050000.0,2,6,0,1,0,0,2.0
100,115.0,4,1.0,0,0.0,12,1930000.0,2,3,0,1,0,0,2.0
76,85.0,3,3.0,0,3.0,1,2100000.0,2,3,0,1,1,0,2.0
161,171.0,4,2.0,0,2.0,8,5150000.0,2,14,1,0,0,1,2.0
120,125.0,4,5.0,0,25.0,4,900000.0,2,5,1,1,1,1,1.0
150,170.0,4,6.0,0,25.0,4,2900000.0,2,6,1,0,0,1,2.0
105,120.0,4,2.0,0,25.0,7,1995000.0,2,3,0,1,1,0,1.0
120,130.0,4,4.0,0,25.0,4,1299000.0,2,4,0,0,0,1,1.0
45,50.0,2,1.0,1,0.0,7,1650000.0,2,4,1,0,0,1,1.0
125,135.0,4,4.0,0,7.5,9,3750000.0,2,4,1,1,1,0,1.0
155,165.0,5,3.0,0,13.0,4,2975000.0,2,3,0,1,1,0,2.0
110,130.0,3,3.0,0,7.5,3,3650000.0,2,5,0,0,0,1,1.0
100,105.0,3,1.0,0,0.0,7,1950000.0,2,4,0,1,0,0,1.0
100,110.0,4,3.0,0,25.0,7,1300000.0,2,6,0,1,0,0,1.0
120,130.0,4,3.0,0,3.0,7,2800000.0,2,3,1,1,0,0,2.0
55,60.0,2,4.0,1,4.0,7,9500000.0,2,4,1,1,0,0,1.0
90,100.0,3,2.0,1,13.0,11,1050000.0,2,2,0,0,0,0,1.0
90,95.0,3,1.0,0,0.0,9,1690000.0,2,5,0,1,0,0,1.0
165,175.0,5,1.0,0,7.5,7,3900000.0,2,5,0,1,1,0,2.0
150,155.0,5,1.0,0,0.0,7,3000000.0,2,6,0,1,0,0,2.0
100,105.0,3,2.0,0,25.0,4,2650000.0,2,6,1,1,0,0,1.0
120,130.0,4,4.0,0,7.5,7,2500000.0,2,4,0,0,1,0,1.0
105,115.0,4,4.0,0,13.0,4,2150000.0,2,4,1,1,1,0,1.0
250,300.0,7,5.0,0,1.0,7,5500000.0,2,5,0,1,0,0,3.0
116,127.0,4,2.0,0,0.0,7,2450000.0,2,3,0,1,0,0,1.0
145,155.0,5,3.0,0,0.0,7,3050000.0,2,4,0,1,0,0,2.0
90,95.0,3,0.0,0,18.0,7,1750000.0,2,5,0,1,0,0,1.0
65,66.0,3,3.0,1,0.0,7,2500000.0,2,5,0,1,0,0,1.0
50,55.0,2,4.0,1,1.0,7,1250000.0,3,5,1,1,1,0,1.0
85,90.0,3,4.0,0,7.5,9,1400000.0,4,5,0,1,0,0,1.0
415,430.0,4,3.0,0,25.0,7,4500000.0,4,3,0,1,0,1,2.0
45,60.0,2,0.5,0,0.0,7,850000.0,4,4,0,1,0,0,1.0
200,220.0,6,4.0,0,7.5,7,3500000.0,4,5,0,1,0,0,2.0
50,60.0,2,3.0,0,0.0,7,1150000.0,4,3,0,1,0,0,1.0
45,80.0,2,2.0,1,0.0,7,800000.0,4,2,0,1,0,0,1.0
70,90.0,2,30.0,0,0.0,7,1750000.0,4,5,0,1,0,1,2.0
80,93.0,3,4.0,0,1.0,12,1900000.0,4,8,1,1,1,0,1.0
160,180.0,5,2.0,0,0.0,7,3500000.0,4,4,0,1,0,0,1.0
180,200.0,6,3.0,0,0.0,7,3300000.0,4,3,0,1,1,0,3.0
125,140.0,2,0.5,0,0.0,7,2025000.0,4,5,0,1,1,0,2.0
45,50.0,2,2.0,1,1.0,7,875000.0,4,2,1,1,1,0,1.0
140,150.0,4,2.0,0,0.0,9,2380000.0,4,5,0,1,1,0,2.0
130,140.0,4,0.5,0,1.0,9,1950000.0,4,5,0,1,0,0,1.0
140,155.0,4,2.0,0,0.0,7,2750000.0,4,4,0,1,0,0,2.0
130,145.0,4,1.0,0,13.0,7,1825000.0,4,4,0,1,0,0,1.0
120,489.0,4,0.0,0,18.0,11,1805000.0,4,1,0,1,1,0,1.0
110,125.0,3,-2.0,0,1.0,1,2600000.0,4,4,0,1,1,0,1.0
130,145.0,4,2.0,0,7.5,7,2250000.0,4,5,0,1,0,0,6.0
140,160.0,4,1.0,0,4.0,7,2290000.0,4,4,0,1,1,0,1.0
160,185.0,5,2.0,0,1.0,7,3490000.0,4,6,0,1,1,0,2.0
140,155.0,4,2.0,0,0.0,7,2590000.0,4,5,0,1,0,0,1.0
42,50.0,2,3.0,0,1.0,7,1050000.0,4,3,0,1,1,0,1.0
40,45.0,2,3.0,1,0.0,7,865000.0,4,3,0,1,0,0,1.0
58,67.0,2,30.0,0,0.0,7,1600000.0,4,4,0,1,0,0,1.0
140,150.0,4,2.0,0,0.0,7,2480000.0,4,5,0,1,0,0,2.0
65,90.0,3,0.0,0,7.5,7,1125000.0,4,5,1,1,0,0,1.0
100,120.0,3,3.0,0,25.0,7,895000.0,4,3,1,1,0,0,1.0
130,136.0,4,2.0,0,13.0,7,1580000.0,4,4,0,0,0,0,1.0
150,160.0,4,5.0,0,0.0,7,2500000.0,4,5,0,1,1,0,1.0
150,160.0,4,5.0,0,4.0,7,2190000.0,4,5,1,1,0,0,2.0
135,150.0,4,6.0,0,25.0,7,1480000.0,4,7,0,1,1,0,1.0
455,460.0,5,0.0,0,25.0,7,3150000.0,4,1,1,1,0,0,1.0
125,160.0,4,3.0,0,0.0,7,2850000.0,4,4,0,1,0,0,1.0
60,75.0,2,6.0,1,0.0,7,1450000.0,4,7,0,1,0,0,1.0
55,67.0,2,4.0,1,3.0,7,875000.0,4,4,1,1,0,0,1.0
165,182.0,4,1.0,0,25.0,7,4500000.0,4,2,0,1,0,0,1.0
75,80.0,2,2.0,1,1.0,7,1475000.0,5,3,0,1,0,0,1.0
60,65.0,2,3.0,0,3.0,7,1300000.0,5,3,1,1,0,0,1.0
50,60.0,2,2.0,1,7.5,7,1350000.0,5,5,1,0,1,0,1.0
60,65.0,2,2.0,0,0.0,7,1400000.0,5,5,0,0,1,0,1.0
150,165.0,4,0.0,0,7.5,12,3500000.0,5,3,0,1,1,0,2.0
135,140.0,4,1.0,0,13.0,7,1550000.0,5,5,0,1,0,0,1.0
170,171.0,4,2.0,0,25.0,7,1800000.0,5,4,0,1,0,0,1.0
130,140.0,4,5.0,0,13.0,7,1650000.0,5,5,1,1,0,0,1.0
130,140.0,4,5.0,0,13.0,7,1900000.0,5,5,1,1,1,0,1.0
140,150.0,4,2.0,0,3.0,7,2400000.0,5,5,0,1,1,0,1.0
130,140.0,3,-1.0,0,7.5,7,1100000.0,5,5,1,1,0,0,1.0
120,130.0,4,5.0,0,18.0,7,1600000.0,5,5,1,1,0,0,1.0
83,85.0,3,3.0,0,0.0,7,1500000.0,5,3,0,1,0,0,1.0
125,140.0,4,2.0,0,0.0,12,2800000.0,5,4,0,0,1,0,2.0
55,60.0,2,0.5,0,7.5,7,1375000.0,5,4,0,1,1,0,1.0
115,132.0,4,2.0,0,0.0,7,3000000.0,5,4,0,1,1,0,2.0
107,110.0,3,2.0,0,0.0,7,1950000.0,5,3,0,1,0,0,1.0
100,101.0,3,1.0,0,0.0,7,2150000.0,5,3,0,1,0,0,1.0
55,56.0,2,3.0,1,1.0,12,1250000.0,5,3,1,0,0,0,1.0
40,50.0,2,3.0,0,3.0,7,1150000.0,5,5,1,1,1,0,1.0
58,60.0,2,5.0,0,0.0,7,1000000.0,5,5,0,1,0,0,1.0
105,108.0,3,3.0,0,0.0,7,1750000.0,5,3,0,1,0,0,1.0
550,1083.0,8,1.0,1,4.0,12,14000000.0,5,4,0,1,0,1,4.0
155,188.0,4,6.0,0,0.0,8,3450000.0,5,10,0,1,1,0,2.0
55,60.0,2,3.0,0,1.0,7,1500000.0,5,5,1,1,1,0,1.0
130,1048.0,3,1.0,0,18.0,11,4000000.0,5,3,0,1,0,0,1.0
60,70.0,2,4.0,0,0.0,7,1500000.0,5,4,0,1,0,0,1.0
145,150.0,4,1.0,0,13.0,9,1750000.0,5,7,1,1,0,0,1.0
80,90.0,3,0.0,0,13.0,7,1245000.0,6,6,0,0,1,0,1.0
120,150.0,4,3.0,0,7.5,6,5250000.0,7,4,1,1,0,0,2.0
100,110.0,3,2.0,0,0.0,6,2750000.0,7,4,0,1,1,0,1.0
135,150.0,4,3.0,0,0.0,6,3400000.0,7,4,0,1,1,0,1.0
87,107.0,3,2.0,0,0.0,6,2800000.0,7,4,0,1,1,0,2.0
55,65.0,2,0.5,0,0.0,6,4150000.0,7,2,0,0,1,0,1.0
50,55.0,2,0.5,0,0.0,7,4450000.0,7,3,0,0,0,0,1.0
105,120.0,3,7.0,0,0.0,6,4500000.0,7,11,0,1,1,0,1.0
75,85.0,3,0.5,1,7.5,6,3185000.0,7,4,0,1,0,0,1.0
75,85.0,2,0.0,0,0.0,6,1950000.0,7,4,0,0,0,0,1.0
60,70.0,2,2.0,0,7.5,6,3200000.0,7,5,0,1,0,0,1.0
45,60.0,2,3.0,0,0.0,6,2450000.0,7,7,0,1,0,0,1.0
90,100.0,3,1.0,1,13.0,6,3065000.0,7,5,0,1,0,0,1.0
90,95.0,3,1.0,0,13.0,6,3500000.0,7,4,0,1,0,0,2.0
155,165.0,4,1.0,0,1.0,12,3665000.0,7,4,0,0,0,0,1.0
130,150.0,4,4.0,0,7.5,7,2230000.0,7,4,0,1,0,0,1.0
58,75.0,3,1.0,1,0.0,6,4640000.0,7,2,0,0,1,0,1.0
140,160.0,5,30.0,0,18.0,6,5250000.0,7,3,0,1,1,0,3.0
60,70.0,2,2.0,1,7.5,6,6000000.0,7,6,0,0,0,0,1.0
105,115.0,4,0.0,0,13.0,6,4250000.0,7,8,0,0,1,0,2.0
85,100.0,3,1.0,0,18.0,6,2350000.0,7,3,0,0,1,0,2.0
95,100.0,3,1.0,1,4.0,7,4000000.0,7,4,0,1,0,0,1.0
75,80.0,3,1.0,1,0.0,6,4600000.0,7,2,0,0,1,0,2.0
49,54.0,2,5.0,0,0.0,6,2184000.0,7,9,0,0,1,0,1.0
85,90.0,3,4.0,0,25.0,3,2400000.0,7,4,0,1,1,0,1.0
78,90.0,3,2.0,0,18.0,3,3000000.0,7,2,0,1,1,0,1.0
135,150.0,4,2.0,0,25.0,6,4600000.0,7,4,0,1,0,0,1.0
36,40.0,2,1.0,0,0.0,6,4640000.0,7,3,0,1,0,0,1.0
65,80.0,2,2.0,1,4.0,7,4150000.0,7,2,0,1,0,0,1.0
135,150.0,3,5.0,1,25.0,6,2650000.0,7,5,1,0,0,0,2.0
85,95.0,3,-2.0,1,7.5,6,4950000.0,7,5,0,0,0,0,1.0
190,200.0,4,12.0,0,0.0,6,3200000.0,7,13,0,1,1,0,2.0
165,175.0,4,6.0,0,18.0,6,6750000.0,7,8,0,1,0,0,2.0
90,95.0,3,2.0,0,4.0,6,6100000.0,7,4,1,0,0,0,2.0
69,89.0,2,6.0,1,0.0,9,9800000.0,7,10,0,1,0,0,2.0
75,95.0,3,3.0,0,0.0,7,4990000.0,7,6,0,1,0,0,1.0
100,120.0,3,1.0,1,13.0,6,4199000.0,7,5,0,0,1,0,1.0
50,56.0,2,1.0,0,0.0,2,2850000.0,7,5,0,0,1,0,1.0
50,55.0,2,1.0,0,0.0,2,2550000.0,7,4,0,0,1,0,1.0
57,62.0,2,4.0,0,0.0,8,2200000.0,7,11,0,1,1,0,1.0
130,145.0,4,2.0,0,7.5,6,3500000.0,7,2,0,1,0,0,1.0
100,115.0,3,0.5,0,7.5,6,2500000.0,7,3,0,1,0,0,1.0
160,175.0,4,30.0,0,18.0,7,7500000.0,7,2,0,1,0,0,2.0
106,120.0,4,6.0,0,25.0,7,3990000.0,7,8,0,1,1,0,1.0
270,280.0,6,9.0,0,7.5,6,6180000.0,7,9,0,1,1,0,2.0
85,100.0,3,3.0,0,13.0,7,3350000.0,7,6,0,1,1,0,1.0
180,200.0,5,5.0,0,0.0,7,5590000.0,7,5,0,0,1,0,3.0
180,185.0,4,3.0,0,7.5,7,7500000.0,7,4,0,0,0,0,1.0
145,160.0,4,4.0,1,25.0,6,4500000.0,7,7,0,1,1,0,1.0
43,55.0,2,4.0,0,0.0,11,1500000.0,7,4,0,0,0,0,1.0
43,55.0,2,3.0,0,0.0,11,1900000.0,7,5,0,0,0,0,1.0
135,145.0,4,1.0,0,13.0,6,6150000.0,7,10,0,0,0,0,2.0
50,65.0,2,0.5,1,18.0,6,1399000.0,7,9,0,1,0,0,1.0
85,95.0,3,1.0,0,4.0,3,2900000.0,7,1,0,1,0,0,1.0
90,95.0,3,1.0,0,7.5,6,1750000.0,7,3,1,1,1,0,1.0
85,95.0,3,0.5,0,7.5,6,2750000.0,7,4,0,1,0,0,1.0
125,135.0,4,3.0,0,25.0,6,3189000.0,7,6,0,0,0,0,1.0
70,90.0,3,0.0,1,2.0,6,2350000.0,7,3,0,0,0,0,1.0
130,140.0,4,1.0,0,7.5,6,2325000.0,7,3,0,0,0,0,1.0
130,140.0,4,2.0,1,13.0,7,6750000.0,7,5,0,1,1,1,1.0
150,170.0,5,4.0,0,0.0,6,10900000.0,7,4,0,0,1,0,3.0
105,115.0,3,3.0,0,13.0,6,7350000.0,7,8,1,1,0,0,2.0
70,80.0,2,0.5,0,7.5,6,1575000.0,7,3,0,0,0,0,1.0
95,100.0,3,1.0,0,25.0,6,3000000.0,7,3,0,0,0,0,1.0
130,140.0,4,1.0,0,25.0,7,3200000.0,7,6,0,0,1,0,1.0
79,100.0,3,1.0,0,0.0,7,5750000.0,7,4,0,0,1,0,1.0
80,90.0,3,0.5,1,7.5,6,4000000.0,7,4,0,0,0,0,1.0
75,90.0,3,3.0,1,7.5,6,2630000.0,7,3,0,0,0,0,1.0
320,350.0,8,1.0,0,18.0,7,9000000.0,7,4,0,1,1,1,2.0
95,100.0,3,0.5,0,0.0,6,3100000.0,7,3,0,0,1,0,1.0
100,110.0,3,1.0,0,7.5,11,2570000.0,7,3,0,0,0,0,1.0
110,115.0,3,0.5,0,2.0,11,2270000.0,7,3,1,0,0,0,1.0
90,110.0,3,3.0,0,0.0,11,2450000.0,7,4,0,0,0,0,1.0
72,85.0,3,2.0,0,0.0,11,1915000.0,7,4,0,0,0,0,1.0
90,100.0,3,0.5,0,0.0,6,4250000.0,7,3,0,1,1,0,2.0
60,70.0,2,2.0,1,2.0,7,4890000.0,7,5,0,1,0,0,1.0
35,40.0,2,0.0,1,18.0,6,1350000.0,7,5,0,1,1,0,1.0
70,80.0,3,2.0,0,0.0,6,2730000.0,7,3,0,1,1,0,1.0
65,70.0,2,2.0,1,18.0,6,3650000.0,7,4,0,0,1,0,1.0
160,170.0,3,3.0,0,0.0,12,12800000.0,7,3,0,0,0,0,2.0
110,120.0,2,2.0,0,0.0,12,7300000.0,7,3,0,0,0,0,1.0
80,90.0,3,0.5,0,7.5,6,1950000.0,7,3,0,0,1,0,1.0
85,100.0,3,2.0,0,7.5,6,2100000.0,7,3,0,1,0,0,1.0
110,120.0,3,3.0,1,13.0,6,6460000.0,7,4,0,0,0,0,2.0
165,175.0,4,3.0,1,7.5,7,6750000.0,7,3,0,0,0,0,2.0
200,340.0,5,1.0,0,18.0,6,11500000.0,7,5,1,0,0,0,1.0
55,65.0,2,3.0,0,0.0,3,2200000.0,7,4,0,0,1,0,1.0
180,200.0,5,2.0,0,0.0,6,6500000.0,7,2,0,0,0,0,3.0
85,90.0,3,1.0,0,0.0,6,1900000.0,7,3,0,1,1,0,1.0
165,175.0,4,2.0,0,7.5,7,12750000.0,7,3,0,1,0,0,2.0
65,70.0,2,0.5,0,0.0,6,1690000.0,7,3,0,0,1,0,1.0
92,120.0,4,3.0,0,0.0,7,7750000.0,7,4,0,0,1,0,1.0
200,210.0,5,3.0,0,0.0,6,8500000.0,7,3,0,1,0,0,2.0
147,170.0,5,2.0,1,13.0,7,9500000.0,7,10,0,0,0,0,2.0
90,100.0,3,1.0,0,0.0,6,3295000.0,7,4,0,0,0,0,2.0
135,145.0,4,5.0,0,25.0,6,2350000.0,7,5,0,0,0,0,1.0
110,120.0,3,4.0,0,13.0,6,3980000.0,7,5,0,1,1,0,1.0
