Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Bulunduğu_Kat,Eşya_Durumu,Binanın_Yaşı,Isıtma_Tipi,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Yatırıma_Uygunluk,Takas,Tapu_Durumu,Banyo_Sayısı
45,95.0,2,1.0,0,0.0,0.0856887387611147,1450000.0,0.0706870001490238,2,0,0,0,1,1.0
45,70.0,2,0.0,0,0.0,0.0856887387611147,1250000.0,0.0706870001490238,2,0,0,1,1,1.0
140,200.0,5,2.0,0,0.0,0.5912274601361085,7500000.0,0.0706870001490238,2,0,0,0,1,2.0
190,210.0,5,8.0,0,7.5,0.5912274601361085,2250000.0,0.0706870001490238,11,0,0,0,0,2.0
110,215.0,7,2.0,0,18.0,0.0856887387611147,3750000.0,0.0706870001490238,3,0,0,0,1,2.0
78,100.0,3,0.5,0,0.0,0.5912274601361085,1500000.0,0.0706870001490238,9,0,1,1,0,1.0
76,100.0,3,2.0,0,0.0,0.5912274601361085,1500000.0,0.0706870001490238,9,0,1,1,0,1.0
78,100.0,3,6.0,0,0.0,0.5912274601361085,1750000.0,0.0706870001490238,9,0,1,1,0,1.0
210,250.0,5,14.0,0,18.0,0.5912274601361085,8450000.0,0.0706870001490238,15,0,1,0,0,3.0
55,60.0,2,5.0,0,4.0,0.0856887387611147,1550000.0,0.0706870001490238,13,0,0,0,0,1.0
100,155.0,4,11.0,0,7.5,0.5912274601361085,2095000.0,0.0706870001490238,15,0,1,1,0,1.0
55,65.0,2,5.0,0,7.5,0.0856887387611147,1550000.0,0.0706870001490238,13,0,0,0,0,1.0
95,120.0,3,6.0,0,0.0,0.5912274601361085,2465000.0,0.0706870001490238,14,0,1,0,0,2.0
120,130.0,4,2.0,0,4.0,0.5912274601361085,2800000.0,0.0706870001490238,3,0,0,0,0,2.0
148,167.0,4,8.0,0,13.0,0.5912274601361085,2275000.0,0.0706870001490238,11,0,0,1,0,1.0
115,150.0,4,2.0,0,25.0,0.0856887387611147,3000000.0,0.0706870001490238,2,0,1,0,0,2.0
130,185.0,5,0.5,0,13.0,0.5912274601361085,2950000.0,0.0706870001490238,15,0,1,0,0,2.0
100,135.0,3,3.0,0,25.0,0.5912274601361085,2275000.0,0.0706870001490238,4,0,0,0,0,1.0
70,486.0,3,2.0,0,7.5,0.0856887387611147,4000000.0,0.0706870001490238,3,0,0,0,1,2.0
120,150.0,4,0.0,0,18.0,0.5912274601361085,2100000.0,0.0706870001490238,4,1,0,0,0,1.0
39,45.0,2,4.0,0,0.0,0.5912274601361085,1050000.0,0.0706870001490238,13,0,0,1,0,1.0
90,110.0,3,5.0,0,13.0,0.5912274601361085,1480000.0,0.0706870001490238,10,0,0,1,0,1.0
120,155.0,4,3.0,0,4.0,0.5912274601361085,3500000.0,0.0706870001490238,12,0,0,0,0,2.0
37,55.0,2,4.0,0,0.0,0.5912274601361085,990000.0,0.0706870001490238,7,0,0,1,0,1.0
190,200.0,5,0.5,0,13.0,0.5912274601361085,3050000.0,0.0706870001490238,11,0,0,1,0,2.0
300,330.0,7,2.0,0,7.5,0.5912274601361085,9990000.0,0.0706870001490238,3,0,0,0,1,3.0
45,65.0,2,1.0,0,18.0,0.0856887387611147,425000.0,0.0706870001490238,12,0,0,1,0,1.0
90,110.0,3,10.0,0,7.5,0.5912274601361085,2830000.0,0.0706870001490238,10,0,1,0,0,1.0
90,111.0,4,1.0,0,0.0,0.5912274601361085,1325000.0,0.0706870001490238,5,0,0,1,0,1.0
90,130.0,3,0.5,0,7.5,0.5912274601361085,1950000.0,0.0706870001490238,12,0,1,0,0,1.0
150,170.0,4,7.0,0,25.0,0.5912274601361085,3200000.0,0.0706870001490238,13,0,0,1,0,1.0
110,135.0,4,2.0,0,0.0,0.5912274601361085,1600000.0,0.0706870001490238,4,0,0,1,0,2.0
175,200.0,11,2.0,0,18.0,0.0856887387611147,7400000.0,0.0706870001490238,3,0,0,0,0,3.0
125,160.0,5,1.0,0,1.0,0.5912274601361085,2600000.0,0.0706870001490238,9,1,0,1,0,2.0
136,176.0,3,2.0,0,18.0,0.0856887387611147,3150000.0,0.0706870001490238,2,0,1,0,0,2.0
100,125.0,4,2.0,0,1.0,0.5912274601361085,1400000.0,0.0706870001490238,9,1,0,0,0,1.0
124,145.0,4,2.0,0,13.0,0.0050171377477522,6375000.0,0.0706870001490238,3,0,0,1,0,1.0
135,160.0,4,6.0,0,25.0,0.5912274601361085,2950000.0,0.0706870001490238,8,0,0,0,0,2.0
90,95.0,3,0.0,0,7.5,0.0788336396602255,1600000.0,0.0706870001490238,2,1,0,0,0,1.0
130,195.0,4,3.0,0,25.0,0.0856887387611147,3125000.0,0.0706870001490238,9,1,1,0,0,1.0
145,165.0,4,10.0,0,18.0,0.5912274601361085,2400000.0,0.0706870001490238,11,0,0,0,0,2.0
105,115.0,4,12.0,0,1.0,0.5912274601361085,2075000.0,0.0706870001490238,12,0,0,0,0,2.0
220,240.0,5,1.0,0,7.5,0.5912274601361085,5250000.0,0.0706870001490238,15,0,1,1,0,2.0
145,170.0,4,7.0,0,25.0,0.0227509810739655,1750000.0,0.0706870001490238,8,0,1,1,0,1.0
175,195.0,5,13.0,0,4.0,0.5912274601361085,3950000.0,0.0706870001490238,15,0,0,1,0,2.0
